fish_ID,date,waterbody,TL_mm,weight_g,sex,age,cohort,pisc,lifeyear,year,inc_mm,rad,total_rad
BH-90221,2020-03-05,BAT,941,7484,f,8,2013,1,4,2017,0.8,6.5,8.9
BH-90221,2020-03-05,BAT,941,7484,f,8,2013,1,5,2018,0.8,7.3,8.9
BH-90221,2020-03-05,BAT,941,7484,f,8,2013,1,6,2019,0.8,8.1,8.9
BH-90221,2020-03-05,BAT,941,7484,f,8,2013,1,7,2020,0.5,8.6,8.9
BH-90221,2020-03-05,BAT,941,7484,f,8,2013,1,8,,0.3,8.9,8.9
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,1,2014,2.7,2.7,7.85
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,2,2015,0.95,3.65,7.85
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,3,2016,1.1,4.75,7.85
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,4,2017,0.75,5.5,7.85
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,5,2018,0.95,6.45,7.85
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,6,2019,0.65,7.1,7.85
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,7,2020,0.5,7.6,7.85
BH-90222,2020-03-05,BAT,921,6830,f,8,2013,1.25,8,,0.25,7.85,7.85
BH-90223,2020-03-09,SB,630,1826,f,2,2019,1.46666666666667,1,2020,3.86666666666667,3.86666666666667,6.6
BH-90223,2020-03-09,SB,630,1826,f,2,2019,1.46666666666667,2,,2.73333333333333,6.6,6.6
BH-90224,2020-03-09,SB,659,2232,f,4,2017,0.9,1,2018,2.95,2.95,6.95
BH-90224,2020-03-09,SB,659,2232,f,4,2017,0.9,2,2019,0.9,3.85,6.95
BH-90224,2020-03-09,SB,659,2232,f,4,2017,0.9,3,2020,1.45,5.3,6.95
BH-90224,2020-03-09,SB,659,2232,f,4,2017,0.9,4,,1.65,6.95,6.95
BH-90225,2020-03-04,P,705,2389,m,5,2016,1.3,1,2017,3.3,3.3,6.7
BH-90225,2020-03-04,P,705,2389,m,5,2016,1.3,2,2018,1.9,5.2,6.7
BH-90225,2020-03-04,P,705,2389,m,5,2016,1.3,3,2019,0.65,5.85,6.7
BH-90225,2020-03-04,P,705,2389,m,5,2016,1.3,4,2020,0.55,6.4,6.7
BH-90225,2020-03-04,P,705,2389,m,5,2016,1.3,5,,0.3,6.7,6.7
BH-90229,2020-03-05,BAT,781,4020,f,6,2015,1.23333333333333,1,2016,3.16666666666667,3.16666666666667,7.7
BH-90229,2020-03-05,BAT,781,4020,f,6,2015,1.23333333333333,2,2017,1.93333333333333,5.1,7.7
BH-90229,2020-03-05,BAT,781,4020,f,6,2015,1.23333333333333,3,2018,1,6.1,7.7
BH-90229,2020-03-05,BAT,781,4020,f,6,2015,1.23333333333333,4,2019,0.533333333333333,6.63333333333333,7.7
BH-90229,2020-03-05,BAT,781,4020,f,6,2015,1.23333333333333,5,2020,0.433333333333333,7.06666666666667,7.7
BH-90229,2020-03-05,BAT,781,4020,f,6,2015,1.23333333333333,6,,0.633333333333333,7.7,7.7
BH-90230,2020-03-05,BAT,797,4544,f,4,2017,1.3,1,2018,3.75,3.75,8
BH-90230,2020-03-05,BAT,797,4544,f,4,2017,1.3,2,2019,2.85,6.6,8
BH-90230,2020-03-05,BAT,797,4544,f,4,2017,1.3,3,2020,0.75,7.35,8
BH-90230,2020-03-05,BAT,797,4544,f,4,2017,1.3,4,,0.65,8,8
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,1,2014,3.7,3.7,7.7
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,2,2015,0.6,4.3,7.7
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,3,2016,0.6,4.9,7.7
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,4,2017,0.7,5.6,7.7
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,5,2018,0.8,6.4,7.7
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,6,2019,0.4,6.8,7.7
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,7,2020,0.4,7.2,7.7
BH-90232,2020-03-11,P,800,4722,f,8,2013,1,8,,0.5,7.7,7.7
BH-90234,2020-03-05,GB,760,3250,f,7,2014,1.1,1,2015,2.8,2.8,6.5
BH-90234,2020-03-05,GB,760,3250,f,7,2014,1.1,2,2016,1,3.8,6.5
BH-90234,2020-03-05,GB,760,3250,f,7,2014,1.1,3,2017,0.9,4.7,6.5
BH-90234,2020-03-05,GB,760,3250,f,7,2014,1.1,4,2018,0.5,5.2,6.5
BH-90234,2020-03-05,GB,760,3250,f,7,2014,1.1,5,2019,0.6,5.8,6.5
BH-90234,2020-03-05,GB,760,3250,f,7,2014,1.1,6,2020,0.4,6.2,6.5
BH-90234,2020-03-05,GB,760,3250,f,7,2014,1.1,7,,0.3,6.5,6.5
BH-90237,2020-03-04,P,706,3128,f,7,2014,1.4,1,2015,2.75,2.75,6.75
BH-90237,2020-03-04,P,706,3128,f,7,2014,1.4,2,2016,1.1,3.85,6.75
BH-90237,2020-03-04,P,706,3128,f,7,2014,1.4,3,2017,0.6,4.45,6.75
BH-90237,2020-03-04,P,706,3128,f,7,2014,1.4,4,2018,0.75,5.2,6.75
BH-90237,2020-03-04,P,706,3128,f,7,2014,1.4,5,2019,0.5,5.7,6.75
BH-90237,2020-03-04,P,706,3128,f,7,2014,1.4,6,2020,0.5,6.2,6.75
BH-90237,2020-03-04,P,706,3128,f,7,2014,1.4,7,,0.55,6.75,6.75
BH-90239,2020-03-05,GB,552,1264,m,7,2014,1.65,1,2015,2.3,2.3,8.05
BH-90239,2020-03-05,GB,552,1264,m,7,2014,1.65,2,2016,2,4.3,8.05
BH-90239,2020-03-05,GB,552,1264,m,7,2014,1.65,3,2017,1.45,5.75,8.05
BH-90239,2020-03-05,GB,552,1264,m,7,2014,1.65,4,2018,0.95,6.7,8.05
BH-90239,2020-03-05,GB,552,1264,m,7,2014,1.65,5,2019,0.3,7,8.05
BH-90239,2020-03-05,GB,552,1264,m,7,2014,1.65,6,2020,0.5,7.5,8.05
BH-90239,2020-03-05,GB,552,1264,m,7,2014,1.65,7,,0.55,8.05,8.05
BH-90241,2020-03-05,GB,677,2222,m,7,2014,1.3,1,2015,2.36666666666667,2.36666666666667,7.93333333333333
BH-90241,2020-03-05,GB,677,2222,m,7,2014,1.3,2,2016,2.23333333333333,4.6,7.93333333333333
BH-90241,2020-03-05,GB,677,2222,m,7,2014,1.3,3,2017,0.933333333333333,5.53333333333333,7.93333333333333
BH-90241,2020-03-05,GB,677,2222,m,7,2014,1.3,4,2018,1.13333333333333,6.66666666666667,7.93333333333333
BH-90241,2020-03-05,GB,677,2222,m,7,2014,1.3,5,2019,0.666666666666667,7.33333333333333,7.93333333333333
BH-90241,2020-03-05,GB,677,2222,m,7,2014,1.3,6,2020,0.333333333333333,7.66666666666667,7.93333333333333
BH-90241,2020-03-05,GB,677,2222,m,7,2014,1.3,7,,0.266666666666667,7.93333333333333,7.93333333333333
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,1,2013,2.85,2.85,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,2,2014,1.7,4.55,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,3,2015,1.15,5.7,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,4,2016,0.8,6.5,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,5,2017,0.45,6.95,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,6,2018,0.25,7.2,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,7,2019,0.2,7.4,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,8,2020,0.2,7.6,7.8
BH-90244,2020-03-10,BEG,902,4846,f,9,2012,2,9,,0.2,7.8,7.8
BH-90245,2020-03-05,GB,635,1912,f,3,2018,0.966666666666667,1,2019,2.7,2.7,6.6
BH-90245,2020-03-05,GB,635,1912,f,3,2018,0.966666666666667,2,2020,1.86666666666667,4.56666666666667,6.6
BH-90245,2020-03-05,GB,635,1912,f,3,2018,0.966666666666667,3,,2.03333333333333,6.6,6.6
BH-90247,2020-03-05,GB,741,2854,m,5,2016,1.76666666666667,1,2017,4.56666666666667,4.56666666666667,7.33333333333333
BH-90247,2020-03-05,GB,741,2854,m,5,2016,1.76666666666667,2,2018,0.833333333333333,5.4,7.33333333333333
BH-90247,2020-03-05,GB,741,2854,m,5,2016,1.76666666666667,3,2019,1.13333333333333,6.53333333333333,7.33333333333333
BH-90247,2020-03-05,GB,741,2854,m,5,2016,1.76666666666667,4,2020,0.566666666666667,7.1,7.33333333333333
BH-90247,2020-03-05,GB,741,2854,m,5,2016,1.76666666666667,5,,0.233333333333333,7.33333333333333,7.33333333333333
BH-90248,2020-03-05,BAT,724,3458,m,6,2015,1.63333333333333,1,2016,2.5,2.5,8.4
BH-90248,2020-03-05,BAT,724,3458,m,6,2015,1.63333333333333,2,2017,2.13333333333333,4.63333333333333,8.4
BH-90248,2020-03-05,BAT,724,3458,m,6,2015,1.63333333333333,3,2018,1.33333333333333,5.96666666666667,8.4
BH-90248,2020-03-05,BAT,724,3458,m,6,2015,1.63333333333333,4,2019,1.16666666666667,7.13333333333333,8.4
BH-90248,2020-03-05,BAT,724,3458,m,6,2015,1.63333333333333,5,2020,0.966666666666667,8.1,8.4
BH-90248,2020-03-05,BAT,724,3458,m,6,2015,1.63333333333333,6,,0.3,8.4,8.4
BH-90253,2020-03-09,SB,824,4564,m,6,2015,1.55,1,2016,3.9,3.9,7.8
BH-90253,2020-03-09,SB,824,4564,m,6,2015,1.55,2,2017,1.2,5.1,7.8
BH-90253,2020-03-09,SB,824,4564,m,6,2015,1.55,3,2018,1,6.1,7.8
BH-90253,2020-03-09,SB,824,4564,m,6,2015,1.55,4,2019,0.75,6.85,7.8
BH-90253,2020-03-09,SB,824,4564,m,6,2015,1.55,5,2020,0.55,7.4,7.8
BH-90253,2020-03-09,SB,824,4564,m,6,2015,1.55,6,,0.4,7.8,7.8
BH-90256,2020-03-09,BEG,656,2630,f,5,2016,1.8,1,2017,2.8,2.8,7.1
BH-90256,2020-03-09,BEG,656,2630,f,5,2016,1.8,2,2018,1.3,4.1,7.1
BH-90256,2020-03-09,BEG,656,2630,f,5,2016,1.8,3,2019,1.8,5.9,7.1
BH-90256,2020-03-09,BEG,656,2630,f,5,2016,1.8,4,2020,0.9,6.8,7.1
BH-90256,2020-03-09,BEG,656,2630,f,5,2016,1.8,5,,0.3,7.1,7.1
BH-90264,2020-03-05,GB,689,2112,m,5,2016,1.13333333333333,1,2017,3.03333333333333,3.03333333333333,7.3
BH-90264,2020-03-05,GB,689,2112,m,5,2016,1.13333333333333,2,2018,1.46666666666667,4.5,7.3
BH-90264,2020-03-05,GB,689,2112,m,5,2016,1.13333333333333,3,2019,1.93333333333333,6.43333333333333,7.3
BH-90264,2020-03-05,GB,689,2112,m,5,2016,1.13333333333333,4,2020,0.666666666666667,7.1,7.3
BH-90264,2020-03-05,GB,689,2112,m,5,2016,1.13333333333333,5,,0.2,7.3,7.3
BH-90267,2020-03-09,SB,705,2598,m,4,2017,0.95,1,2018,3.05,3.05,7.45
BH-90267,2020-03-09,SB,705,2598,m,4,2017,0.95,2,2019,2.95,6,7.45
BH-90267,2020-03-09,SB,705,2598,m,4,2017,0.95,3,2020,1.05,7.05,7.45
BH-90267,2020-03-09,SB,705,2598,m,4,2017,0.95,4,,0.4,7.45,7.45
BH-90268,2020-03-09,SB,667,2392,m,4,2017,1,1,2018,1.9,1.9,6.8
BH-90268,2020-03-09,SB,667,2392,m,4,2017,1,2,2019,2,3.9,6.8
BH-90268,2020-03-09,SB,667,2392,m,4,2017,1,3,2020,2.3,6.2,6.8
BH-90268,2020-03-09,SB,667,2392,m,4,2017,1,4,,0.6,6.8,6.8
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,1,2013,1.55,1.55,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,2,2014,0.95,2.5,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,3,2015,1,3.5,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,4,2016,1.1,4.6,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,5,2017,0.9,5.5,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,6,2018,1.05,6.55,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,7,2019,0.4,6.95,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,8,2020,0.4,7.35,7.85
BH-90269,2020-03-09,SB,752,3628,m,9,2012,0.85,9,,0.5,7.85,7.85
BH-90275,2020-03-04,P,685,1892,m,6,2015,1.53333333333333,1,2016,2.4,2.4,6.8
BH-90275,2020-03-04,P,685,1892,m,6,2015,1.53333333333333,2,2017,1.3,3.7,6.8
BH-90275,2020-03-04,P,685,1892,m,6,2015,1.53333333333333,3,2018,1.23333333333333,4.93333333333333,6.8
BH-90275,2020-03-04,P,685,1892,m,6,2015,1.53333333333333,4,2019,0.766666666666667,5.7,6.8
BH-90275,2020-03-04,P,685,1892,m,6,2015,1.53333333333333,5,2020,0.666666666666667,6.36666666666667,6.8
BH-90275,2020-03-04,P,685,1892,m,6,2015,1.53333333333333,6,,0.433333333333333,6.8,6.8
BH-90276,2020-03-05,GB,690,2282,m,3,2018,1.73333333333333,1,2019,4.26666666666667,4.26666666666667,7.3
BH-90276,2020-03-05,GB,690,2282,m,3,2018,1.73333333333333,2,2020,2.33333333333333,6.6,7.3
BH-90276,2020-03-05,GB,690,2282,m,3,2018,1.73333333333333,3,,0.7,7.3,7.3
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,1,2012,2.5,2.5,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,2,2013,1.9,4.4,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,3,2014,0.9,5.3,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,4,2015,0.9,6.2,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,5,2016,0.7,6.9,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,6,2017,0.5,7.4,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,7,2018,0.6,8,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,8,2019,0.4,8.4,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,9,2020,0.4,8.8,9.1
BH-90277,2020-03-04,P,1015,6354,f,10,2011,1.4,10,,0.3,9.1,9.1
BH-90282,2020-03-05,GB,656,2180,f,2,2019,1.35,1,2020,4.35,4.35,6.8
BH-90282,2020-03-05,GB,656,2180,f,2,2019,1.35,2,,2.45,6.8,6.8
BH-90283,2020-03-05,GB,625,1864,m,3,2018,1.1,1,2019,2.8,2.8,6.8
BH-90283,2020-03-05,GB,625,1864,m,3,2018,1.1,2,2020,1.9,4.7,6.8
BH-90283,2020-03-05,GB,625,1864,m,3,2018,1.1,3,,2.1,6.8,6.8
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,1,2013,1.6,1.6,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,2,2014,1.6,3.2,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,3,2015,1.1,4.3,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,4,2016,0.7,5,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,5,2017,0.9,5.9,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,6,2018,1,6.9,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,7,2019,0.5,7.4,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,8,2020,0.3,7.7,7.9
BH-90284,2020-03-09,SB,762,2990,m,9,2012,1,9,,0.2,7.9,7.9
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,1,2013,3.5,3.5,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,2,2014,1.2,4.7,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,3,2015,1.2,5.9,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,4,2016,0.5,6.4,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,5,2017,0.4,6.8,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,6,2018,0.4,7.2,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,7,2019,0.2,7.4,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,8,2020,0.1,7.5,7.8
BH-90285,2020-03-04,P,791,3928,m,9,2012,1.2,9,,0.3,7.8,7.8
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,1,2014,3.03333333333333,3.03333333333333,8.2
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,2,2015,1.26666666666667,4.3,8.2
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,3,2016,1.03333333333333,5.33333333333333,8.2
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,4,2017,1.1,6.43333333333333,8.2
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,5,2018,0.866666666666667,7.3,8.2
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,6,2019,0.333333333333333,7.63333333333333,8.2
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,7,2020,0.333333333333333,7.96666666666667,8.2
BH-90288,2020-03-09,SB,736,3400,m,8,2013,1.1,8,,0.233333333333333,8.2,8.2
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,1,2009,2.1,2.1,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,2,2010,0.7,2.8,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,3,2011,1,3.8,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,4,2012,0.7,4.5,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,5,2013,0.9,5.4,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,6,2014,0.8,6.2,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,7,2015,0.5,6.7,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,8,2016,0.6,7.3,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,9,2017,0.3,7.6,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,10,2018,0.3,7.9,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,11,2019,0.1,8,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,12,2020,0.2,8.2,8.4
BH-90289,2020-03-09,SB,710,2866,m,13,2008,1,13,,0.2,8.4,8.4
BH-90290,2020-03-09,SB,735,2718,m,5,2016,1.63333333333333,1,2017,3.76666666666667,3.76666666666667,8.26666666666667
BH-90290,2020-03-09,SB,735,2718,m,5,2016,1.63333333333333,2,2018,1.8,5.56666666666667,8.26666666666667
BH-90290,2020-03-09,SB,735,2718,m,5,2016,1.63333333333333,3,2019,1.5,7.06666666666667,8.26666666666667
BH-90290,2020-03-09,SB,735,2718,m,5,2016,1.63333333333333,4,2020,0.833333333333333,7.9,8.26666666666667
BH-90290,2020-03-09,SB,735,2718,m,5,2016,1.63333333333333,5,,0.366666666666667,8.26666666666667,8.26666666666667
BH-90291,2020-03-09,SB,625,1906,m,5,2016,0.85,1,2017,2.75,2.75,7
BH-90291,2020-03-09,SB,625,1906,m,5,2016,0.85,2,2018,0.95,3.7,7
BH-90291,2020-03-09,SB,625,1906,m,5,2016,0.85,3,2019,0.95,4.65,7
BH-90291,2020-03-09,SB,625,1906,m,5,2016,0.85,4,2020,1.5,6.15,7
BH-90291,2020-03-09,SB,625,1906,m,5,2016,0.85,5,,0.85,7,7
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,1,2011,1.6,1.6,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,2,2012,1.1,2.7,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,3,2013,1.2,3.9,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,4,2014,0.8,4.7,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,5,2015,0.7,5.4,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,6,2016,1.3,6.7,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,7,2017,0.3,7,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,8,2018,0.3,7.3,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,9,2019,0.4,7.7,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,10,2020,0.2,7.9,8.1
BH-90293,2020-03-09,SB,793,4408,f,11,2010,1.1,11,,0.2,8.1,8.1
BH-90301,2020-03-16,BEG,743,3268,f,6,2015,1.1,1,2016,2.25,2.25,7.2
BH-90301,2020-03-16,BEG,743,3268,f,6,2015,1.1,2,2017,1.9,4.15,7.2
BH-90301,2020-03-16,BEG,743,3268,f,6,2015,1.1,3,2018,1.05,5.2,7.2
BH-90301,2020-03-16,BEG,743,3268,f,6,2015,1.1,4,2019,1,6.2,7.2
BH-90301,2020-03-16,BEG,743,3268,f,6,2015,1.1,5,2020,0.6,6.8,7.2
BH-90301,2020-03-16,BEG,743,3268,f,6,2015,1.1,6,,0.4,7.2,7.2
BH-90302,2020-03-16,SB,740,3132,m,4,2017,1.9,1,2018,3.6,3.6,8.9
BH-90302,2020-03-16,SB,740,3132,m,4,2017,1.9,2,2019,2.96666666666667,6.56666666666667,8.9
BH-90302,2020-03-16,SB,740,3132,m,4,2017,1.9,3,2020,1.83333333333333,8.4,8.9
BH-90302,2020-03-16,SB,740,3132,m,4,2017,1.9,4,,0.5,8.9,8.9
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,1,2014,1.8,1.8,8.4
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,2,2015,3,4.8,8.4
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,3,2016,0.8,5.6,8.4
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,4,2017,1.1,6.7,8.4
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,5,2018,0.6,7.3,8.4
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,6,2019,0.6,7.9,8.4
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,7,2020,0.3,8.2,8.4
BH-90303,2020-03-16,SB,750,3288,m,8,2013,1.4,8,,0.2,8.4,8.4
BH-90304,2020-03-16,BEG,819,4524,f,6,2015,1.8,1,2016,2.5,2.5,7.3
BH-90304,2020-03-16,BEG,819,4524,f,6,2015,1.8,2,2017,1.6,4.1,7.3
BH-90304,2020-03-16,BEG,819,4524,f,6,2015,1.8,3,2018,1.1,5.2,7.3
BH-90304,2020-03-16,BEG,819,4524,f,6,2015,1.8,4,2019,0.9,6.1,7.3
BH-90304,2020-03-16,BEG,819,4524,f,6,2015,1.8,5,2020,0.7,6.8,7.3
BH-90304,2020-03-16,BEG,819,4524,f,6,2015,1.8,6,,0.5,7.3,7.3
BH-90306,2020-03-17,Barthe,612,1540,m,6,2015,1.25,1,2016,2.25,2.25,7.15
BH-90306,2020-03-17,Barthe,612,1540,m,6,2015,1.25,2,2017,1.35,3.6,7.15
BH-90306,2020-03-17,Barthe,612,1540,m,6,2015,1.25,3,2018,2.05,5.65,7.15
BH-90306,2020-03-17,Barthe,612,1540,m,6,2015,1.25,4,2019,0.6,6.25,7.15
BH-90306,2020-03-17,Barthe,612,1540,m,6,2015,1.25,5,2020,0.55,6.8,7.15
BH-90306,2020-03-17,Barthe,612,1540,m,6,2015,1.25,6,,0.35,7.15,7.15
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,1,2013,2.1,2.1,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,2,2014,1.95,4.05,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,3,2015,1.35,5.4,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,4,2016,1,6.4,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,5,2017,0.7,7.1,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,6,2018,0.6,7.7,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,7,2019,0.25,7.95,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,8,2020,0.3,8.25,8.6
BH-90307,2020-03-16,SB,883,5350,f,9,2012,1,9,,0.35,8.6,8.6
BH-90308,2020-03-16,SB,664,2372,m,7,2014,1.7,1,2015,3.2,3.2,7.75
BH-90308,2020-03-16,SB,664,2372,m,7,2014,1.7,2,2016,1.5,4.7,7.75
BH-90308,2020-03-16,SB,664,2372,m,7,2014,1.7,3,2017,0.8,5.5,7.75
BH-90308,2020-03-16,SB,664,2372,m,7,2014,1.7,4,2018,0.75,6.25,7.75
BH-90308,2020-03-16,SB,664,2372,m,7,2014,1.7,5,2019,0.7,6.95,7.75
BH-90308,2020-03-16,SB,664,2372,m,7,2014,1.7,6,2020,0.5,7.45,7.75
BH-90308,2020-03-16,SB,664,2372,m,7,2014,1.7,7,,0.3,7.75,7.75
BH-90311,2020-03-16,SB,590,1566,m,2,2019,1.46666666666667,1,2020,3.5,3.5,6.23333333333333
BH-90311,2020-03-16,SB,590,1566,m,2,2019,1.46666666666667,2,,2.73333333333333,6.23333333333333,6.23333333333333
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,1,2012,2.25,2.25,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,2,2013,0.65,2.9,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,3,2014,0.9,3.8,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,4,2015,0.7,4.5,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,5,2016,0.9,5.4,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,6,2017,0.55,5.95,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,7,2018,0.75,6.7,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,8,2019,0.55,7.25,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,9,2020,0.4,7.65,7.8
BH-90312,2020-03-12,SB,702,2860,m,10,2011,1,10,,0.15,7.8,7.8
BH-90313,2020-03-16,SB,721,2988,m,7,2014,1.35,1,2015,3.35,3.35,8.1
BH-90313,2020-03-16,SB,721,2988,m,7,2014,1.35,2,2016,1.3,4.65,8.1
BH-90313,2020-03-16,SB,721,2988,m,7,2014,1.35,3,2017,1.05,5.7,8.1
BH-90313,2020-03-16,SB,721,2988,m,7,2014,1.35,4,2018,0.95,6.65,8.1
BH-90313,2020-03-16,SB,721,2988,m,7,2014,1.35,5,2019,0.9,7.55,8.1
BH-90313,2020-03-16,SB,721,2988,m,7,2014,1.35,6,2020,0.4,7.95,8.1
BH-90313,2020-03-16,SB,721,2988,m,7,2014,1.35,7,,0.15,8.1,8.1
BH-90314,2020-03-17,Barthe,612,1652,m,4,2017,1.2,1,2018,3.9,3.9,7.1
BH-90314,2020-03-17,Barthe,612,1652,m,4,2017,1.2,2,2019,1.7,5.6,7.1
